name,male_percent
mugadder,0
sahinnaz,0
patricia,0
seyitbattal,100
minas,100
azet,0
mendufa,0
gulfida,0
atlihan,100
erduran,100
heyecan,0
jule,0
hayganus,0
hadile,0
nurinaz,0
misto,100
cenet,0
sefile,0
cihanker,100
polatkan,100
artemiz,0
subeyde,0
claudia,0
tuten,0
gullihan,0
emetu,0
nahice,0
mufid,100
hacimurat,100
gorkan,100
resule,0
zilan,0
gazney,0
donmus,0
hancer,100
zinete,0
nesuh,100
talan,0
fedila,0
ruhset,0
savaskan,100
yasim,100
danyel,100
vezzuha,0
serefiye,0
edim,100
durye,0
amira,0
yemis,0
ferzey,0
aida,0
luba,0
nifsi,0
gurnaz,0
nesib,100
yerli,100
arne,0
toker,100
revan,0
rukzan,0
kadirhan,100
hurisiman,0
ustuner,100
serli,0
raide,0
mucgan,0
evindar,0
bogos,100
pusi,0
seyriye,0
gevrisah,0
ilfet,0
vartan,100
rufe,0
gulnarin,0
songur,100
semigul,0
erarslan,100
burge,0
erduvan,100
nerdin,0
sahsuvar,100
pakizar,0
atagun,100
nedibe,0
feyman,0
memduhe,0
emmune,0
rukneddin,100
sozan,0
menzer,0
ruhet,0
esel,0
zabel,0
mahberi,0
mirinaz,0
iliman,0
umiye,0
hanum,0
sarkis,100
nursi,100
feleksan,0
zilkif,100
begul,0
tulinay,0
etike,0
cerkes,100
ehat,100
faydagul,0
zeytune,0
badel,0
ronayi,0
ikramettin,100
becet,100
simel,0
mukrima,0
ikbaliye,0
elfaz,100
duranca,0
alimet,0
gulkaya,0
sifanur,0
kezzi,0
zahittin,100
eklime,0
niyaziye,0
gulfehem,0
nabat,0
sabure,0
melhat,0
irfane,0
yurder,100
refat,100
hacci,0
denise,0
ayso,0
sevsem,0
gazne,0
gulnadiye,0
sanime,0
regaib,100
liyaddin,100
servettin,100
seyfidar,100
perim,0
erk,100
sevis,100
yesra,0
maarif,100
tenzule,0
rafike,0
musellim,100
nugran,0
gaffur,100
zihnet,0
kayim,100
yazile,0
saynaz,0
musra,0
mulhime,0
mevziye,0
nevnihal,0
nevrigul,0
genduha,0
gulhatmi,0
izzete,0
sapriye,0
simzer,0
imraniye,0
ilkbal,0
minnas,0
terkadin,0
zulkifil,100
filor,0
izar,0
sahhuseyin,100
cefa,100
muhyiddin,100
zuruye,0
kanize,0
gebro,100
gulamir,100
sanal,100
annik,0
nimettullah,100
nurses,0
fikren,0
hayik,100
tuzzehra,0
gulisen,0
zulkuflu,100
beyzanur,0
besrail,0
ozerk,100
sabahatdin,100
beklan,100
ummunaz,0
sadirettin,100
hammet,100
suuri,100
sahattin,100
amile,0
sebeki,100
ayter,0
keder,0
recail,100
lemanur,0
bahaattin,100
cefahir,0
filli,0
teber,100
abdulgadir,100
sucattin,100
turkkan,0
bayrame,0
aynelhayat,0
semengul,0
muveccel,0
muhammedi,100
gulsuna,0
talhat,100
rukya,0
sinemi,0
zibide,0
emik,0
muftu,100
ismailhakki,100
muhude,0
safiyete,0
sofia,0
nusamettin,100
ayturk,100
naziver,0
semside,0
neziyet,0
feramil,100
hayrun,0
beriye,0
mahsar,100
oktan,100
tuner,100
pedriye,0
tamis,0
eco,0
mucadiye,0
ziyaret,0
anet,0
hisam,100
hare,0
secahattin,100
kahir,100
semiyha,0
garipcan,0
ferkan,100
sehadet,0
alla,0
gulsahin,0
nurevsan,0
senil,0
sabriya,0
ahide,0
ilamettin,100
garani,100
guver,0
hakika,0
sihan,0
ifdadiye,0
menduhe,0
gulumse,0
sihmuz,100
babacan,100
sefadiye,0
sehlan,100
filiyet,0
ruhani,100
fevriye,0
sevdan,0
nuriser,0
evsal,100
sebriye,0
zeynis,0
ilfer,0
keram,100
seydan,100
izzetin,100
gulnari,0
zadiye,0
zeynar,100
yosun,0
zeynun,100
tecrihan,0
gulfari,0
musir,100
rekiye,0
recibe,0
mayram,0
cemalsah,0
nane,0
luiza,0
izzetiye,0
zilfizar,0
gulabiye,0
mendife,0
nesen,0
ayhatun,0
meyhanim,0
volga,100
mekbule,0
arto,100
behime,0
levziye,0
zekeri,100
kadincik,0
neveser,0
naliye,0
aleks,100
hebip,100
sevgullu,0
satriye,0
mohube,0
selahatin,100
sehvar,0
hizbullah,100
sahperi,0
behri,100
sefaya,0
nuraniye,0
victoria,0
muzeyin,0
uyar,100
mahican,0
urkiya,0
nevriz,0
nebehe,0
fehrat,100
avsin,100
sahane,0
sems,100
dursa,0
irebis,0
ufuktan,100
aysuda,0
vafiye,0
mihriman,0
huruze,0
samiyet,0
gulabat,0
botan,100
sahanur,0
ferhun,100
omerhan,100
doney,0
hacihas,0
bodi,0
bedre,0
eba,100
cebar,100
muhyittin,100
ferahnur,0
necet,100
kehle,0
musli,100
hanni,0
rupen,100
tasim,100
kacak,100
yasabey,100
tehmine,0
subel,0
hamil,100
temin,100
tacetdin,100
abuzet,100
ruhuye,0
gulsifa,0
ceto,100
hone,0
sehile,0
bunyamil,100
guluse,0
sedi,100
evser,0
edviye,0
fatmahan,0
gullinaz,0
matia,0
sahban,100
ihya,100
bircihan,0
turku,0
mubiye,0
nehyet,100
sazen,0
berekat,100
gulman,0
zehel,0
rubabe,0
nurtas,0
semahet,0
fernur,0
gulmay,0
abuzeyt,100
gulsehir,0
bira,100
hoda,0
nilgin,0
lilay,0
samizer,0
mahzuni,100
sulbuye,0
nasim,100
yenice,0
lutvi,100
guchan,100
leziz,0
seyhhamit,100
haceriye,0
ebil,100
zeyfe,0
birand,100
cihanser,0
vaner,100
telliye,0
seyfure,0
muyase,0
dindare,0
meysi,0
sefalet,0
sefe,0
vahyeddin,100
seviyen,0
ebrul,0
ulgar,100
pakiye,0
nesadiye,0
guntulu,0
mihrem,0
fayike,0
gulferiye,0
sepnem,0
dogucan,100
sayile,0
arna,0
dilberay,0
efili,0
ismidal,0
hissa,0
mebuse,0
viorica,0
mujda,0
maden,100
riskat,0
menifa,0
hamiza,100
yazar,100
kandil,0
halli,0
kaziye,0
elame,0
resim,100
nargile,0
gadra,0
ebabekir,100
sori,0
alibaba,100
renin,0
sefiga,0
berta,0
cihadiye,0
esmeri,0
zafure,0
guldehen,0
abdulferit,100
elham,0
surreya,0
karer,0
artug,100
metine,0
aybek,100
meyro,0
levim,0
ugurgul,0
satey,0
gence,100
fetahmet,100
nurnisa,0
gulanaz,0
zelo,0
oskay,100
hatunca,0
malahat,0
siddike,0
medat,100
uzeyfe,100
esime,0
sehver,0
ayshan,0
ramus,100
sehirnaz,0
ulgun,0
hattap,100
dudugul,0
bahram,100
kessuma,0
hedyetullah,100
cemine,0
gulperin,0
duysal,0
ilmittin,100
mahpup,0
mernus,0
kulihan,100
gulsad,0
fatimet,0
nadin,0
renginaz,0
kuvvet,100
iskin,0
mahruze,0
kilicarslan,100
sehma,0
kerbela,100
hasane,0
yelena,0
umugulsun,0
yesilay,0
erkoc,100
tohit,100
cehide,0
oguzkan,100
nurbin,0
logman,100
sadire,0
semeha,0
teyfide,0
rasat,100
yorgi,100
boncuk,0
sayde,0
yuzbin,0
dulber,0
mama,0
nehime,0
akcan,100
cesaret,100
essekadin,0
aysima,0
zumru,0
soyhan,100
firyas,0
sahanim,0
vayde,0
sefahattin,100
muncibe,0
fakihe,0
zulkufil,100
sehe,0
margaret,0
hakile,0
suel,0
sedirye,0
ogunc,100
betil,0
yeldag,0
nurhane,0
sevilhan,0
evre,0
mustakim,100
ayferi,0
abdulmesih,100
sevhan,0
cagrihan,100
mehmetsait,100
celale,0
bediri,100
ful,0
hafse,0
zerug,0
sendal,0
yasmin,0
elzem,0
navrez,0
vitali,100
babli,100
aytas,100
berge,0
aptul,100
delile,0
layihe,0
cenab,100
necivan,0
maryete,0
semure,0
yetvart,100
negul,0
bayzar,0
tilbe,0
variyet,0
sazine,0
vessile,0
seit,100
asma,0
gulana,0
turkcan,100
rubbiye,0
yetergul,0
besin,100
gamra,0
cevza,0
gulperen,0
gullistan,0
bisenk,0
alaadtin,100
rikkat,0
edife,0
nahar,0
acip,100
merguze,0
mehiyet,0
tavrat,0
tuter,0
buruce,0
heyrat,0
bahettin,100
ilmiddin,100
kabehan,0
zaife,0
cefakar,100
hayrulnisa,0
suude,0
zergun,0
sazil,100
gulban,0
elbiren,0
merdal,100
lilia,0
nezan,0
maaruf,100
ismuni,0
mohubet,0
balamir,100
eytan,0
arafet,100
begun,0
musin,100
cesmi,0
nahiyet,0
nazifi,100
yusufcan,100
rehmi,100
yiter,0
ferahim,100
hayet,0
egit,100
gulbeniz,0
semsigul,0
umusan,0
ezdin,100
sefayi,100
hursel,0
ercumet,100
teli,0
talehe,0
makmule,0
bilsay,100
horinaz,0
nezhe,0
ertunga,100
binat,100
serrap,0
yurdun,100
husnaver,0
donsun,0
hikmettin,100
busranur,0
cahize,0
zilife,0
zekarya,100
esmehen,0
seydegul,0
fesla,0
guleda,0
sugayip,100
ticen,0
huluser,0
abdusemet,100
berho,100
anus,0
nevat,0
gulnisa,0
osanna,0
gafer,100
cagliyan,100
bera,0
pupul,0
bubi,100
gulumen,0
gasim,100
veys,100
huliser,0
nacip,100
gulselen,0
soyla,0
tacit,100
sumra,0
rozi,0
kendal,100
mohubbet,0
suheyil,100
iren,0
badin,100
mustesna,0
merdol,100
semaya,0
ertural,100
nesla,0
doguscan,100
dalya,0
gullisan,0
durduye,0
horuye,0
bahariye,0
nizamiddin,100
kucukaga,100
varlik,100
lyudmyla,0
teri,0
emey,0
mutluk,100
sitdik,100
abti,100
mendize,0
durnev,0
fizze,0
saadeddin,100
nuhat,0
yavuzer,100
ersagun,100
vida,0
yilsen,0
bahyeddin,100
zeriban,0
nucut,0
zenne,0
durasi,100
kuli,0
saycan,100
samine,0
have,0
nerihan,0
denizcan,100
mentese,0
mahacir,100
bahiye,0
seybe,0
necahattin,100
feleknas,0
feriyal,0
uraz,100
mahanur,0
vesiyle,0
berguzel,0
sabiriye,0
belman,0
hamziye,0
mutu,100
selkan,100
bijen,0
hindi,0
mafer,0
nuris,0
sabittin,100
tutu,0
ruhsal,0
nunus,0
bahset,100
nuziye,0
bazi,100
ayseven,0
mursen,0
bashanim,0
kadrettin,100
rukiyet,0
aycicek,0
zulfugar,100
aliyye,0
rifet,100
kurtaran,100
sensu,0
oncay,100
seli,0
teyfe,0
esfendiyar,100
nevriste,0
ulkum,0
iklil,0
rayme,0
kanarya,0
zile,0
sevgu,0
lemiha,0
erguner,100
sabahi,100
mehyet,0
tican,0
cankiz,0
mafize,0
tugrulhan,100
abdunnasir,100
nurcen,0
memetemin,100
sevat,100
muveyla,0
taser,100
turkyilmaz,100
gadriye,0
rahife,0
residiye,0
selehaddin,100
gulhandan,0
nevise,0
tecriye,0
zenibe,0
gulsahi,0
ezemet,0
fate,0
ersavas,100
circis,100
durdan,0
gunalp,100
yahuza,100
ziyap,100
hezime,0
ibrahimhalil,100
zubeyyir,100
mayde,0
gulrengi,0
zehrin,0
bayriye,0
busem,0
zilfikar,100
emile,0
durkut,100
damlanur,0
gulalem,0
etnan,100
beko,100
necdi,100
sahmiran,0
gokdeniz,100
borga,100
hamime,0
ozun,0
hurmi,0
esmi,0
ramazane,0
suada,0
aho,100
aliona,0
uslu,100
aybige,0
satime,0
sabide,0
nurgan,0
serdem,0
ceki,100
hammut,100
kutup,100
nebide,0
vezne,0
sustem,0
siren,0
samihe,0
eshan,0
hikmetiye,0
vecahat,0
gulberk,0
revse,0
zuliye,0
altune,0
ebamuslim,100
bilginer,100
zebiha,0
sabihan,0
abdulcelal,100
cevheriye,0
iltan,100
galya,0
selenay,0
sama,0
albay,100
zulkefil,100
hurise,0
vilma,0
aleksandra,0
elfinaz,0
tina,0
surpik,0
begali,100
sacire,0
emrettin,100
fethane,0
almula,0
inkilap,100
safuriye,0
eldin,100
tennure,0
erdost,100
beti,0
yaziya,0
feim,100
sevindik,100
buruca,0
nevrin,0
belgun,0
feyzeddin,100
kefe,0
mirdisi,0
zeynilabidin,100
gulguzel,0
eyyo,100
gulnam,0
ihsani,100
nikola,100
nurbet,0
timurcin,100
meyves,0
afsar,100
nakibe,0
mevci,100
razan,0
fidis,0
bilgay,0
gurani,100
isalet,0
filcan,0
gulyasa,0
milay,0
famia,0
beysat,100
neslahan,0
gayda,0
hedley,0
borahan,100
ozgehan,0
remze,0
birant,100
sevgun,0
rihayle,0
finda,0
dogacan,100
rugiye,0
habize,0
nurkiz,0
behize,0
mumus,0
yurttas,100
berru,0
elattin,100
atak,100
meleksen,0
ansar,100
seminay,0
akiset,0
sehrizan,0
jasmin,0
sevdete,0
ayserin,0
aybegum,0
mimtaz,100
abdulkani,100
sekere,0
fahrunisa,0
farabi,100
afe,0
futuhat,0
seyyithan,100
donduk,0
cemsit,100
bedihan,0
arzun,0
mucellah,0
nurfil,0
velican,100
fatmahanim,0
senat,100
rafie,0
siraz,0
nevrettin,100
abdulsemat,100
hanpul,0
samuel,100
yucal,100
zekva,0
abdulrakip,100
onel,100
burchan,100
akibe,0
suzet,0
muminat,0
mordo,100
guldur,0
umud,100
aysever,0
semiyet,0
viktor,100
remide,0
gulsine,0
ediye,0
mahriye,0
seleha,0
fermus,0
despina,0
gulebat,0
mulufer,0
nadihan,0
sikar,0
neyyo,0
mumtaziye,0
husnigul,0
sahzede,0
menduf,100
kaytan,0
abdulveli,100
gulferen,0
baskan,100
ase,0
apturahman,100
ferdevs,0
nefsiye,0
fakriye,0
sefaye,0
boyraz,100
fahrinisa,0
ati,0
serva,0
vahe,100
sadiber,0
gazeli,0
sinangul,0
nuriyet,0
avdel,100
nufide,0
tukeziban,0
dumlu,100
ilhamettin,100
erkun,100
neime,0
gulasti,0
sadiriye,0
behnan,100
alibeke,100
semati,100
gubra,0
hibe,0
gamzenur,0
melez,0
susi,0
necma,0
humeyran,0
ridvaniye,0
mirey,0
sabrettin,100
luiz,0
firdas,0
arinc,100
gulaser,0
temo,100
lulu,0
beyazi,0
semme,0
denizer,100
mubecel,0
ukke,0
turudu,100
segha,0
ulper,0
efsal,100
aycil,0
atabay,100
nurfidan,0
sonur,0
ruhullah,100
mestinaz,0
behmen,100
alatin,100
hirant,100
selcin,0
sihhat,0
reyye,0
mehcure,0
penbis,0
guluhan,0
temime,0
sumeyha,0
etyemez,0
sunan,0
yilbay,100
saybe,0
dilhun,0
gulcubuk,0
sefura,0
deryanur,0
tutiya,0
nayde,0
nezeket,0
haciosman,100
ezet,0
arusyak,0
dursale,0
mizrak,100
gunkut,100
albuz,100
ferahiye,0
fasiha,0
nigdem,0
doganer,100
mermer,0
laura,0
refi,100
nirgun,0
huruhan,0
negehan,0
muktalip,100
latifsah,100
incegul,0
nedip,100
zelos,0
mucgen,0
sebire,0
zulfisiyah,0
beydullah,100
hazno,0
sahinebat,0
naize,0
bahsis,0
esrafil,100
dongul,0
hida,100
zenciye,0
seyfun,100
serve,0
kerameddin,100
ragde,0
gayal,0
gulemdan,0
tutca,0
esmin,0
nurdiye,0
famiye,0
dalip,100
gulhat,0
bimal,100
beyye,0
mardiros,100
faydim,0
ramile,0
daglar,100
elfesya,0
diyaaddin,100
efsan,0
hursehit,100
arfiye,0
sanise,0
yaylagulu,0
behrin,0
bayan,0
necatti,100
aslin,0
gulbadem,0
urfide,0
muhdat,100
hukmet,100
besira,0
muren,100
suduye,0
kocero,100
hiclal,0
beylul,100
gulsoy,0
mehtab,0
suhel,0
bezmi,100
multezim,0
raifa,0
meryama,0
daveti,100
asabil,100
gulcinar,0
rengi,0
hizniye,0
vazife,0
omerfaruk,100
muzeyfe,0
bilfer,0
huseyyin,100
kanaat,0
cane,0
tulug,100
yasemi,0
nazlisah,0
mursid,100
hurmuse,0
besme,0
serince,0
dihle,0
kado,100
lazim,100
abdulrauf,100
gulbayan,0
memuriye,0
afik,0
navaf,100
senadin,100
halat,0
bedie,0
meyan,0
nadye,0
kotan,100
necabet,0
usmugul,0
ergan,100
hanimpasa,0
momi,0
fehmettin,100
ifdade,0
akhan,100
fize,0
aykin,100
melese,0
henefi,100
nejmeddin,100
arlet,0
habiybe,0
umuhani,0
nazriye,0
gunac,0
vasiliki,0
nihani,100
ferzen,100
bella,0
erken,100
zabithan,0
azaduhi,0
goncafer,0
kanan,100
tabiye,0
karkas,0
mucafer,0
muhibbi,100
miraciye,0
sehrat,0
abdulvehhap,100
etel,0
mariyete,0
emina,0
ziro,0
necihan,0
racibe,0
hilan,0
gofer,0
hureyya,0
engur,100
erfe,0
gencebay,100
ulkunur,0
zican,0
ilkinur,0
selaittin,100
tezegul,0
hasbal,100
ummuselime,0
sedar,100
gulenc,0
hemdullah,100
zengin,100
femile,0
dudunaz,0
nefel,0
sevdat,0
zelfure,0
selanik,100
uzume,0
mahiyet,0
medhiye,0
fersun,0
mahsen,100
gulenur,0
suber,0
mekselina,100
raibe,0
sureyha,0
dursane,0
sehmiran,0
sim,0
zeriye,0
hesbi,100
sevingul,0
sakra,0
mansura,0
arsalus,0
tacire,0
selamir,0
mektup,0
merhamet,0
fergun,0
derda,100
onural,100
necibullah,100
seni,0
icten,0
alan,100
sevdar,100
nevris,0
zeykire,0
fatinur,0
abdulcabar,100
tonay,100
sanye,0
tenay,0
mircey,0
tacir,100
gabil,100
vilda,0
sehrize,0
nurdilek,0
bilican,0
alpar,100
urfettin,100
tugan,100
hayrat,0
huban,0
keki,100
evsun,0
vecdiye,0
saran,0
muin,100
lulifer,0
mitad,100
erdag,100
handegul,0
nahir,100
ursel,0
duha,0
yesemin,0
asi,0
ulve,0
fezayir,100
saziman,0
eklima,0
cevair,0
talya,0
umitcan,100
sebeha,0
sazibe,0
sermi,0
koncay,0
dersim,0
ersad,100
hayrinusa,0
beyiye,0
nadirye,0
imzade,0
behran,100
neam,0
merkez,100
sitar,100
sayire,0
abdulhafiz,100
seadettin,100
mafile,0
senemgul,0
gulcem,0
humar,0
akbey,100
seyme,0
sada,0
nale,0
sehsuvar,100
nursevin,0
hayliye,0
nursat,0
sahaddin,100
nefishan,0
aris,100
feziye,0
kudsiye,0
dilferuz,0
christina,0
hincal,100
sahak,100
muntecep,100
demirkan,100
candogan,100
durya,0
musaffa,0
fahrinnisa,0
hasancan,100
bahti,100
muzekker,100
siyament,100
ilki,0
muhettin,100
horo,100
raffi,100
zatigul,0
mulkuye,0
rayet,0
buran,100
naylan,0
berkhan,100
donna,0
seftane,0
hamdan,100
kubilayhan,100
zuhat,100
zerifa,0
uras,100
ferzande,100
cumayi,100
mirzali,100
ermis,100
nugdiye,0
sayfinaz,0
zera,0
gungul,0
letice,0
demirci,100
mukaddere,0
sato,100
mahpeyker,0
izni,100
cilga,0
fayme,0
gulipek,0
olke,0
percem,0
kizilgul,0
sahmeddin,100
seyime,0
sahristan,0
ozaltin,0
aziye,0
zelika,0
caglan,100
hazara,0
kantar,0
senaz,0
akabi,0
guzelay,0
mumi,0
sayen,0
efrazim,100
zulhan,0
muhlisa,0
sekman,100
irada,0
nufusa,0
mustekim,100
cevzat,100
aron,100
handenur,0
dilge,0
binefse,0
zeyde,0
asiyan,0
aren,100
fezullah,100
yurdisen,0
huzne,0
pekin,100
nunufe,0
violeta,0
muserret,0
finco,0
berire,0
birden,0
feremuz,100
miyrem,0
virgul,0
fahriddin,100
minase,0
lisa,0
gunaltay,100
husemettin,100
ahet,100
kinyaz,100
hatif,100
nehriman,0
unser,0
muamber,100
seyhi,100
batin,100
elifana,0
aslar,0
fesude,0
mazalto,0
emma,0
necate,0
sarivan,0
sehire,0
koco,100
munezzer,0
nino,0
anos,0
cavahir,0
mebure,0
sezanur,0
berkel,100
ilya,0
sirmi,0
nimmet,0
refka,0
juliyet,0
gulbus,0
niyal,0
kristina,0
arafe,0
mahpus,100
ribasa,0
daha,100
nerguz,0
fakize,0
soylan,0
daviye,0
samiddin,100
toni,100
necan,0
coya,0
gulpes,0
nevrim,0
besiriye,0
edul,0
emmar,100
tanin,100
musameddin,100
dibi,0
hiba,0
sahsade,0
tancu,100
sirazi,100
muhamer,100
sedide,0
rayfe,0
yorgo,100
zignet,0
arza,0
gundem,0
supha,0
nesif,100
nedayi,100
nezi,100
gulvan,0
serinay,0
kesuma,0
adriana,0
hanze,0
hadici,0
gultek,0
turfan,100
dora,0
evkan,100
caney,0
findi,100
rakif,100
seralp,0
same,0
ladis,0
gogi,0
hatey,0
hadike,0
fehriye,0
aba,100
meshur,0
vercin,0
sahinar,0
nasraddin,100
haciomer,100
bedra,0
ketrin,0
muzzaffer,100
nurhaniye,0
mutlucan,100
resude,0
sevra,0
cenney,0
merda,0
nahim,100
mualle,0
antranik,100
mazes,0
rukna,0
taip,100
bilgic,100
medar,100
zaffer,100
kan,100
abdulcemil,100
lermin,0
mutena,0
serai,0
ziney,0
ayde,0
rufayi,100
mehmetserif,100
sevimser,0
agci,0
gokcenur,0
iraziye,0
seddat,100
hesne,0
tasdan,100
murtaze,100
gulucan,0
beyami,100
perla,0
selcukhan,100
ifade,0
guldondu,0
herdane,0
nurigar,0
muadder,0
fulda,0
nuritdin,100
fatmanim,0
abbaz,100
seherli,0
ferde,0
afey,0
mirsad,100
ebruh,0
alma,0
siyahhal,0
uzeyyir,100
irane,0
ersegun,100
sulhan,100
hayro,100
gulhisar,0
gurdogan,100
batiye,0
habis,0
murtuz,100
pempegul,0
cevadiye,0
mutluay,100
tekbire,0
hasiret,0
hevse,0
sarkiye,0
beykan,100
ulgiye,0
fidayet,0
seva,0
pekar,0
mesime,0
zekeriyye,100
nefike,0
urkuye,0
fahamettin,100
urguye,0
gulsevinc,0
cever,100
evnur,0
rahmani,100
seyvan,100
orhanettin,100
ratife,0
arsak,100
sayda,0
muzefer,100
turkel,100
nevvare,0
medihan,0
seviyan,0
sevine,0
zurbe,100
rutkay,100
anastasia,0
nurdil,0
hayrattin,100
simona,0
zidan,100
abdulselami,100
mercihan,0
mesgure,0
nayma,0
elmaze,0
gulzirin,0
mesnet,0
bihan,0
gencehan,100
mukkades,0
abus,100
selvican,0
arefet,100
ercumen,100
bayrama,0
memi,100
gullucan,0
muslumet,0
gulayi,0
vesfi,100
firdest,0
nadiret,0
rasi,100
seddi,100
abdulkafur,100
rida,0
muhtereme,0
baykul,100
canfida,0
alahaddin,100
erdenay,100
avdi,100
gulluye,0
cenneti,0
cezail,100
susli,0
fatmatuz,0
ercumend,100
abdulatif,100
sayhan,0
mursal,100
gulfehim,0
elgiz,0
ada,0
uveyde,0
guru,100
abizer,100
izzedin,100
imirza,100
lezize,0
erencan,100
zulkuful,100
baharettin,100
neyyule,0
siringul,0
abraham,100
siyah,0
pakise,0
gullusen,0
ait,100
boze,0
eltaf,0
besbin,0
sarice,0
sadiya,0
bahcegul,0
kirmisiye,0
aytur,100
ferzo,0
sirel,0
alara,0
sevdekar,100
cazip,100
vesude,0
lemide,0
senis,0
sevimli,0
siyam,0
zevciye,0
nurgel,0
baksen,0
begumhan,0
serifeana,0
farica,0
tigin,100
serdan,100
zulkiye,0
besso,0
kurtcebe,100
sabiya,0
temine,0
unize,0
nakifer,0
pirlanta,0
temmuz,100
erdur,100
serenat,0
nazani,0
meyaser,0
civade,0
secer,100
ogeday,100
zakiye,0
femiye,0
inga,0
fakir,100
alexandra,0
nevit,100
leila,0
hulus,100
fennur,0
aksit,100
aykun,100
samye,0
bozbey,100
nejdiye,0
fatimatuz,0
cayize,0
muceffer,0
kafure,0
falih,100
hakdan,100
pergul,0
fahrullah,100
gulmira,0
hucret,0
messude,0
apdurahman,100
sahiner,0
sertem,0
zamire,0
zelhe,0
rumeyse,0
yekdane,0
macid,100
suleyya,0
zunbule,0
zeka,100
dadas,100
mentes,100
ketayin,0
gulersin,0
nutuya,0
nurunnisa,0
turkhan,0
serem,0
nezlisah,0
altiner,100
bin,100
gulges,0
mucelle,0
mukmine,0
saya,0
havsa,0
mahser,100
gudret,0
haliyme,0
cagda,0
yasadiye,0
feyfur,0
tokcan,100
hudavendigar,100
omuruye,0
guliser,0
ilmahan,0
sevdican,0
sebaye,0
soyer,100
algan,100
gulyas,0
eldar,100
engiz,100
subat,100
iznur,0
kural,100
setrak,100
fetahne,0
evsan,0
rodica,0
rubasah,0
gemi,0
ortac,100
sadberk,0
burol,100
mehriman,0
avci,100
onsel,100
olkay,100
hazin,100
suday,0
nacime,0
nazlan,0
azdin,100
mirkan,100
uzeti,0
karafil,0
mulkan,0
hazbi,100
gunter,100
pasabey,100
jilda,0
sabaha,0
zemrut,0
hallum,0
aliser,100
uzer,100
muddet,100
merican,0
seriffadime,0
nusriye,0
sivezat,0
hasay,0
alapinar,0
mevdut,100
boz,100
perviz,0
erdemay,0
timurkan,100
aygut,100
akagan,100
suyek,100
elove,100
mebrur,100
arisu,50
arinik,100
uztas,100
ucma,100
kozak,100
barkan,100
doganbike,0
agar,100
serhas,100
tekbay,100
bilyap,100
alaner,100
tacal,100
iyiol,100
nusabe,0
goktunc,100
sensal,100
beytore,100
gungorbey,100
dincerk,100
ecebey,100
ayasan,0
iskur,100
tifligul,0
dervisani,100
tun,50
calti,100
fasihe,0
ayguner,100
bilgutay,100
neveda,0
hanbike,0
tapik,100
aygumus,0
altintac,50
nehri,100
fatine,0
tekce,100
gunsenin,0
karatan,100
buk,100
agbet,0
gulgonul,0
agkiz,0
onursoy,100
bengisan,50
artam,100
sebukalp,100
tanis,100
yedier,100
erakalin,100
akel,50
demirturk,100
goncafem,0
guzingul,0
aksungur,100
okguclu,100
kelestimur,100
mustehir,100
oymak,100
ozbilgin,100
kanagan,100
cidam,100
ozdamar,100
aytigin,100
gunder,100
balaturk,100
sozal,100
iyimser,50
ulgener,100
yavas,100
isikalp,100
tanguner,100
ede,100
sonver,0
denktas,100
yayak,100
karik,100
ulam,100
atlig,100
gurselin,0
dilbu,0
keremsah,100
salkim,0
oztaylan,100
turksel,50
bedirnisa,0
dogruer,100
okakin,100
akguc,100
tarim,50
guntore,100
tunckan,100
tansan,100
gokbora,100
singin,100
goken,100
cansal,100
duzey,100
erip,100
toregun,100
dai,100
huzzam,0
dirim,100
kinalp,100
kayatimur,100
adas,100
acun,100
korgan,100
tekinel,100
hossel,0
elbek,100
cetintas,100
erbilek,100
tac,50
tokkan,100
durualp,100
bilgiser,0
toralp,100
ahen,100
farise,0
tolunbike,0
kapar,100
canozen,0
saman,100
vicdani,100
kortak,100
filizer,100
angin,50
taskinel,100
goktas,100
atasev,100
somel,100
yagizer,100
atli,100
barca,100
kayibay,100
kongurtay,100
gokcebel,100
akbug,100
yalazay,50
yurtkulu,100
yildiralp,100
erdesir,100
gunsav,100
muazzam,100
temizcan,100
rindan,0
demirer,100
cetinoz,100
demircay,100
iltas,100
ozpeker,100
bulutay,100
kosuk,100
evirgen,100
mergen,100
altinhatun,0
teker,100
tosunbey,100
beyhatun,0
ules,100
yonetmen,100
eryalcin,100
kutluk,100
olmezbey,100
ozker,100
senkal,50
aslaner,100
denizman,100
ariyuz,100
nurzer,0
gunsiray,50
doganhan,100
aydinalp,100
gelin,0
tugyan,50
sayil,50
yarpuz,0
tutel,100
pekak,0
gulsanem,0
arlan,100
yeleser,100
erkinel,100
orengul,0
ozbatu,100
kizilelma,100
ozkula,100
uhuvvet,100
saybay,100
daldal,100
tayguner,100
hankiz,0
aydolun,50
canruba,0
demirbuken,100
vamika,0
soylubey,100
tuncbilek,100
rukni,100
cansuner,100
bork,100
taceser,0
giz,100
tanak,100
secmeer,100
yurtkuran,100
onemli,100
ulak,100
ulkutan,100
cihandide,100
uran,100
ozansu,100
ucanay,100
alptogan,100
coturay,100
kizginyigit,100
vaha,100
uralp,100
baskaynak,100
nurbige,0
hansoy,100
nuhkan,100
saginc,100
akcam,100
uluer,100
bilbasar,100
sili,0
beydas,100
tezelli,100
tezol,100
payidar,0
borak,100
ayyalap,0
akdol,100
toktamis,100
akcal,100
birtek,0
nesve,0
toy,100
gencsu,100
yurdaser,0
